Xtf_id,Name,Zip,Place,Operator,Contact,OperatorAddress,Phone,Web,Mail,BeginningOfOperation,Power,Energy,HouseConnections,NetLength,EnergySource1,EnergySource2,PositionAccuracy,x,y
tn418,Wärmeverbund Tavannes,2720,Tavannes,ewz,ewz,Tramstrasse 35<br />8050 Zürich,583192020,https://www.ewz.ch/content/dam/ewz/services/dokumentencenter/heizen-und-kuehlen/dokumente/ewz-referenz-gattikon.pdf,medien@ewz.ch,2015,1.2,1775,2,,5,1,103,2581764.5,1230461.8
tn419,Wärmeverbund Käserei Thörishaus,3174,Thörishaus,Käsereigenossenschaft Thörishaus,Käsereigenossenschaft Thörishaus,Wittenmattstrasse 3,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2010,0.07,,,,5,,103,2593343.9,1193764.8
tn1148,Wärmeverbund Rebacker,4417,Ziefen,Matthias Recher,,,619311707,,info@recherbau.ch,,,,18,,5,,103,2620003.754,1253623.377
tn421,Nahwärmeverbund Hubelmatt Goldiwil,3624,Thun,,,,,https://www.heimberg.ch/fileadmin/Fotos/Erlaeuterungsbericht_RPE_Thun_20130625_01.pdf,,,,,,,6,,103,2617124.7,1179031.3
tn423,Schulhaus Goldiwil,3624,Thun,Stadt Thun,Schulhaus Goldiwil,Wilerweg 6,334428040,https://www.heimberg.ch/fileadmin/Fotos/Erlaeuterungsbericht_RPE_Thun_20130625_01.pdf,,,0.125,180,,,5,,103,2617505.4,1179124.5
tn424,Wärmeverbund Gaicht-Twann,2513,Twann,Markus Schumacher,Markus Schumacher,Gaicht 16,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2007,0.11,,,0.18,5,,103,2579414.7,1217497.7
tn425,Wärmeverbund Biohof Uettligen,3043,Uettligen,Biohof Schüpfenried,Fritz Sahli,Schüpfenried 32,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2012,0.1,,9,0.39,5,,103,2595117,1204175.5
tn426,Wärmeverbund Uettligen,3043,Uettligen,Fernwärmeuettligen AG,Fernwärmeuettligen AG,Falkenriedweg 22<br />3032 Hinterkappelen,795587053,http://e-energieplan.ch/referenzanlagen.php,c.cappis@gmx.ch,2019,2.5,,,,5,,103,2595820.3,1204167.7
tn427,Fernwärmeversorgung Hänni,3614,Unterlangenegg,Stauffer Holzbau AG,,,,,,1996,0.2298232,95,,,5,,101,2619365.1,1183209.2
tn428,Wärmeverbund Urtenen-Schönbühl,3322,Urtenen-Schönbühl,Hans Hänni-Baumann,Hans Hänni-Baumann,Oberdorfstrasse 33,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2010,0.165,,,0.48,5,,103,2604461.5,1208581.9
tn429,Wärmeverbund Liechti Utzenstorf,3427,Utzenstorf,Urs und Annemarie Liechti,Urs und Annemarie Liechti,Styglistrasse 30,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2010,0.1,,,0.15,5,,103,2608818.5,1218714.2
tn430,Wärmeverbund Röthlisberger Utzensdorf,3427,Utzenstorf,André Röthlisberger,André Röthlisberger,Niesenstrasse 4,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2010,0.1,,,0.37,5,,103,2608442.9,1218992.4
tn431,Wärmeverbund Gfeller Utzigen,3068,Utzigen,Hans und Urs Gfeller,Hans und Urs Gfeller,Schönlehn,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2010,0.1,,,0.2,5,,103,2609632.3,1201063.3
tn434,Wärmeverbund Vinelz,3234,Vinelz,Gemeinde Vinelz,Gemeinde Vinelz,Dorfstrasse 42,323381666,https://vinelz.ch/online-schalter/waermeverbund.html,info@vinelz.ch,2016,0.8,,,,5,,102,2575134.9,1209074.8
tn435,Wärmeverbund Walperswil,3272,Walperswil,Burgergemeinde Walperswil,Burgergemeinde Walperswil,Waldweg 4,322964541,https://www.holzenergie.ch,burger.walperswil@bluewin.ch,2011,0.23,,,,5,,103,2583855.9,1212182.4
tn436,Wärmeverbund Wangen an der Aare,3380,Wangen an der Aare,,,,,http://e-energieplan.ch/referenzanlagen.php,,2015,6.5,,,,5,7,103,2616234.5,1230644
tn895,Wärmeverbund Cham Röhrliberg,6330,Cham,"WWZ Energie AG, Zug","WWZ Energie AG, Zug",Chollerstrasse 24,417484545,https://www.wwz.ch,info@wwz.ch,,2,,,,2,,103,2676824.5,1226541
tn416,FW Oberstufenschulhaus Sumiswald,3454,Sumiswald,Gemeinde Sumiswald,Gemeinde Sumiswald,Lütoldstrasse 3,344323344,,,2003,4,8000,130,8,5,,103,2623030.4,1208584.5
tn439,"Wärmeverbund Blaufuhren, Wasen",3457,Wasen im Emmental,Wärmeverbund Blaufuhren AG,Wärmeverbund Blaufuhren AG,Kleineggstrasse 21,344371131,https://regiosuisse.ch/projects/ext/355/waermeverbund-blaufuhren,info@regiosuisse.ch,2018,0.2,400,,,5,,103,2626540.6,1210223.2
tn440,Wärmeverbund Bähler Wattenwil,3665,Wattenwil,Bähler Holz AG,Bähler Holz AG,Breitmoos 3,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2009,2.15,,,3.62,5,,103,2605394.9,1179254.5
tn441,Wärmeverbund Burgergemeinde Wattenwil,3665,Wattenwil,Gemeinde Wattenwil,Bürgergemeinde Wattenwil 20,Fröschgasse 20,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2012,1.1,,,3.55,5,,102,2604991.2,1179578.7
tn442,Wärmeversorgung Wiedlisbach,4537,Wiedlisbach,Burgergemeinde Wiedlisbach,Adrian Kränzig,Stolzrütiweg 4,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2018,0.7,800,4,0.28,5,,103,2615409.5,1233385.5
tn444,Fernwärmeverbund Wimmis,3752,Wimmis,Gemeinde Wimmis,Gemeinde Wimmis,Bahnhofstrasse 7,336578111,https://www.wimmis.ch/xml_1/internet/de/application/d193/d490/f491.cfm,info@wimmis.ch,2016,3.3,,,,5,,101,2615377.4,1169528.9
tn445,Wärmeverbund Kappelenring,3033,Wohlen bei Bern,Energie 360° AG,Energie 360° AG,Aargauerstrasse 182<br />8010 Zürich,433172525,https://www.energie360.ch/de/energie-360/referenzen/waermeverbund-kappelenring/,energiedienstleistungen@energie360.ch,2019,,,110,,10,,103,2595200.4,1201154.5
tn446,Wärmeverbund Schulhaus Worben,3252,Worben,Gemeinde Worben,Schulhaus Worben,Oberer Zelgweg 4,,http://jenni.ch/worben.html,,2017,0.27,,,,6,,103,2589077.2,1216573.6
tn447,Nahwärmeverbund Worblaufen,3048,Worblaufen,"U. + F. Häuselmann AG, Bern",AREC,Hubelgutstrasse 8,319211515,https://www.haeuselmannag.ch,haeuselmannag@bluewin.ch,1998,1,2600,6,0.5,5,,103,2601342.5,1203404.1
tn448,Wärmeverbund Kirche,3086,Zimmerwald,Gemeinde Zimmerwald,Reformierte Kirche,Kirchstrasse 51,318120080,https://www.ref.ch/zimmerwald,zimmerwald@be.ref.ch,2002,0.2,,5,0.69999999,5,,103,2602390.3,1191703.6
tn1137,Wärmeverbund Rankwog,4632,Trimbach,EBL,"Mühlemattstrasse 6, 4410 Liestal",,800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,1.188,2049,,,5,,103,2635958.565,1246698.542
tn82,Wärmeverbund Oberentfelden,5036,Oberentfelden,,,,,https://www.holzenergie.ch,info@holzenergie.ch,2006,0.95,,,,5,,102,2645547.7,1244939.5
tn83,Wärmeverbund Oberkulm,5727,Oberkulm,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,,1.2,,,,5,,101,2651553,1239059.9
tn84,Wärmeverbund Oeschgen Mitteldorf,5072,Oeschgen,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch,info@aew.ch,2001,0.9,,,,5,1,101,2643566.1,1263316.3
tn450,Wärmeversorgung Zweisimmen,3770,Zweisimmen,Fernwärme-Genossenschaft Zweisimmen,Fernwärme-Genossenschaft Zweisimmen,Lenkstrasse 7,335112662,https://www.gunep.ch/referenzen,info@fernwärme-zweisimmen.ch,2016,0.5,5200,,,5,,103,2595126.5,1156199.7
tn451,Wärmeverbund Alterswil,1715,Alterswil,Joseph Fasel,Josef Fasel,Haupstrasse 104,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2014,1.1,,,1.75,5,1,103,2586631.9,1182800.1
tn456,Jardins de la Pâla,1630,Bulle,EKZ Contracting SA,EKZ Contracting SA,Rue de Vevey 240,583597900,https://www.energieschweiz.ch/page/de-ch/thermische-netze,patrick.sudan@ekz.ch,2012,2,3100,,0.85,11,,103,2569305.2,1162722.8
tn453,CAD Belfaux,1782,Belfaux,Groupe E,GROUPE E BELCAD,Rte de l'Eglise 3A,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2011,2.5,3200,48,2.7,5,2,103,2574687.9,1185890.7
tn455,CAD Bulle,1630,Bulle,Gruyère Energie SA,Gruyère Energie SA,Rue de l'Etang 20,269192323,https://www.gruyere-energie.ch,office@gruyere-energie.ch,2004,65,110000,900,70,5,1,103,2571088.2,1162757.2
tn464,Holzheizwerk Düdingen,3186,Düdingen,Groupe E,Groupe E,Rte de Morat 135<br />1763 Granges-Paccot,263525252,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,,2013,16.8,,,,5,,103,2580785.3,1189048.6
tn465,Microverbund Roggo Düdingen,3186,Düdingen,Roggo Bauunternehmung AG,Roggo Bauunternehmung AG,Velgaweg 15,264929898,https://www.gunep.ch/referenzen,info@gunep.ch,2006,0.06,,,,5,,103,2580909.5,1188520.8
tn85,Wärmeverbund KVA Oftringen,4665,Oftringen,Primeo Energie Region Olten,Primeo Energie Region Olten,Weidenstrasse 27,614154202,https://www.primeo-energie.ch/de/umfassendes-und-vielfaeltiges-know-how-0-gk-olten,waermebetrieb@waermeprojekte@primeo-energie.ch.ch,2005,10,,,,16,,103,2636644.5,1239245.8
tn458,CAD Châtel-St-Denis,1618,Châtel-St-Denis,EBL,,"Mühlemattstrasse 6, 4410 Liestal",800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,4.5,7503,,,5,2,103,2558562.4,1154001.4
tn443,Wärmeversorgung AVARI AG,3812,Wilderswil,EBL,AVARI AG,Fernheizwerk Jungfrauregion,338225386,,,2008,22.3,38133,,5.80000019,5,4,103,2633208.8,1168488.3
tn1149,Wärmeverbund Ziefen Gemeinde,4417,Ziefen,Einwohnergemeinde Ziefen,,Hauptstrasse 107,619359595,,sekretariat@ziefen.ch,,,,25,,5,,102,2620219.644,1253364.624
tn438,FW Fritzenhaus,3457,Wasen im Emmental,Fritzenhaus,Fritzenhaus,,344371712,https://www.kaeserei-fritzenhaus.ch,,1997,0.19,,,,5,,103,2630311.1,1210958.8
tn1169,Wärmeverbund Rüthi,9464,Rüthi,Wärmeverbund Rüthi AG,Bernhard Schneider,Staatsstrasse 129,41793149653,https://www.ortsgemeinde.ch,bernhard.schneider@ortsgemeinde.ch,2013,0.59,1234,17,,5,2,103,2758868.533,1240434.086
tn86,Armeelogistikcenter Othmarsingen,5504,Othmarsingen,Armeelogistikcenter Othmarsingen,Armeelogistikcenter Othmarsingen,Lenzburgerstrasse 86,584812111,https://www.swl.ch,alc-othmarsingen.lba@vtg.admin.ch,2011,0.85,,,,5,,103,2657792.9,1250051.9
tn470,CAD Fribourg Perolles,1700,Fribourg,Groupe E,Groupe E Celcius SA,Bd de Pérolles 18a,263525317,https://www.groupe-e.ch/fr/nos-references-et-nos-clients?company=5&domain=155&categorie_de_produit=1,vente@groupe-e.ch,2017,0.41,,,,2,,103,2578164.6,1183283.7
tn477,CAD Grolley,1772,Grolley,Groupe E,GROUPE E CAD GROLLEY,Rte de L'industrie - Ouest 9,263525317,https://www.groupe-e.ch/fr/nos-references-et-nos-clients?company=5&domain=155&categorie_de_produit=1,vente@groupe-e.ch,2013,2.7,3500,21,2.1,5,1,103,2570876.1,1186910.1
tn478,Wärmeverbund Guschelmuth,1792,Guschelmuth,Hans Egger,Hans Egger,Grossguschelmuth 29,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2013,0.15,,,0.97,5,,103,2576788.2,1192131.4
tn479,Wärmeverbund Jeuss,1793,Jeuss,Reto Minder,Reto Minder,Dorstrasse 32,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2012,0.42,,,1.49,5,,103,2578961.4,1194776.5
tn460,CAD Courtepin,1784,Courtepin,Groupe E,GROUPE E COURTECAD,Ch. de la Bibera,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2012,1.55,2200,6,0.5,5,2,103,2575996.8,1191115.9
tn461,CAD Cousset,1774,Cousset,Groupe E,Groupe E Celcius SA,Rte de Corcelles,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2015,1.9,2000,36,2.3,5,2,103,2564433.3,1185920
tn462,CAD Domdidier,1564,Domdidier,Groupe E,GROUPE E CADOM,Rte du Jordil 60,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2007,2.8,4700,39,2.8,5,2,103,2568240,1190966.2
tn463,FW Düdingen,3186,Düdingen,Groupe E,GROUPE E FW DUEDINGEN,Industriestrasse,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2016,5.36,20000,150,5.7,5,2,102,2581105.1,1189259.4
tn467,CAD Estavayer-Le-Lac,1470,Estavayer-le-Lac,Groupe E,GROUPE E ESTACAD,Rte de la Chapelle 28,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2010,3.9,7000,47,3,5,2,103,2555309.8,1188653.9
tn468,FARCAD,1726,Farvagny,Groupe E,GROUPE E FARCAD,Ch. des Cleyettes 41,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2000,2.45,,12,1.5,5,1,103,2571072.9,1174634.8
tn469,CCFONT,1473,Font,Groupe E,GROUPE E CCFONT,,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2005,0.5,,,,7,,101,2552656.5,1187334.1
tn466,CAD Corbières Estavayer-Le-Lac,1470,Estavayer-le-Lac,Groupe E,GROUPE E CORCAD,La Corbière 6,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2006,0.24,500,4,0.127,6,,103,2556234.5,1190209.7
tn473,REXCAD,1700,Fribourg,Groupe E,GROUPE E REXCAD,Bd de Pérolles 18a,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2002,2.3,2200,8,,2,,103,2578161.4,1183286.5
tn471,GOLDCAD,1700,Fribourg,Groupe E,GROUPE E GOLDCAD,Grand -Places 14,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2001,3.6,8000,6,,2,,103,2578241,1183492.2
tn472,JURACAD,1700,Fribourg,Groupe E,GROUPE E JURACAD,Av Général-Guisan 59,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2015,4,8000,20,2,3,2,103,2577811,1184616.5
tn476,CAD Granges-Paccot,1763,Granges-paccot,Groupe E,GROUPE E AGYCAD,Rte du Lac 12,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2014,4.362,9000,26,2.04,2,3,103,2578188.4,1185963.4
tn474,CAD Givisiez,1762,Givisiez,Groupe E,Groupe E Celcius SA,Allée le Corbusier 8,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2002,0.575,,3,0.08,2,,103,2576681.8,1185525.8
tn475,CAD Granges-près-Marnand,1523,Grange-près-Marnand,Groupe E,Groupe E Celcius SA,Route du Canard,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2017,2.45,,,2.2,5,2,103,2558355.9,1178740.6
tn583,Stirnrüti,6048,Horw,,Gemeinde Horw,Gemeindehausplatz 1,413491111,http://www.horw.ch/dl.php/de/52b80249e2f94/1514_Kommunale_Energieplanung_Horw_Anhang.pdf,info@horw.ch,1995,0.25,,,,2,,103,2666451.7,1208733.5
tn483,Fernwärmeversorgung Murten,1795,Murten,Industrielle Betriebe Murten ,Industrielle Betriebe Murten,Irisweg 8,266729131,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,w.bart@ibmurten.ch,2015,8,13000,,,5,2,103,2575187.9,1196754.6
tn484,CAD Noréaz,1757,Noréaz,Groupe E,Groupe E Celcius SA,Route de Seedorf,263525317,https://www.groupe-e.ch/fr/nos-references-et-nos-clients?company=5&domain=155&categorie_de_produit=1,vente@groupe-e.ch,2014,2.54,2000,3,3,8,5,103,2570356.2,1182985.2
tn485,Obere Matte,1716,Plaffeien,Holzenergie OBL AG,Gemeinde Plaffeien,Dorfstrasse 25,264199010,https://www.plaffeien.ch,gemeinde@plaffeien.ch,1995,1.5,,63,5.4,5,,103,2588531.6,1176575.7
tn88,Rheinfelden Rüchi (Kohlplatz / Dianapark / Ost / Theodorshof),4310,Rheinfelden,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,2019,15.5,30000,,,5,1,103,2627687.5,1267094.8
tn756,Wärmeversorgung Gebrüder Werz,9246,Niederbüren,Werz AG,Werz AG,Tobelstrasse 34,714221839,https://www.werz-holz.ch,info@werz-holz.ch,,,,,,5,,103,2733284.1,1258436.7
tn89,Wärmeverbund Rheinfelden Augarten Weiherfeld,4310,Rheinfelden,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,1995,11.2,22000,,,15,2,103,2625019.7,1266687
tn90,Wärmeverbund Rheinfelden Mitte,4310,Rheinfelden,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,2014,5.62,9700,,,14,5,103,2625976.3,1266274.2
tn91,Wärmeversorgung Josef Meyer Rail AG Riburg,4310,Rheinfelden,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,marcel.kraenzlin@aew.ch,2015,0.98,1960,,,5,,103,2628899,1268524.2
tn92,Werkhof Rheinfelden,4310,Rheinfelden,Werkhof der Stadt Rheinfelden,Werkhof der Stadt Rheinfelden,Riburgerstrasse 1,618369240,https://www.rheinfelden.ch/de/stadtverwaltung/verwaltung/abfall/abfallorte/welcome.php?action=show&object_id=922,werkhof@rheinfelden.ch,2000,0.31,390,2,0.5,5,,103,2627633.6,1267029.5
tn93,Fernwärmeversorgung Riniken,5223,Riniken,Gemeinde Riniken,Gemeindekanzlei Riniken,Fernwärmeversorgung,564411416,https://www.riniken.ch,gemeindeverwaltung@riniken.ch,,,,,,17,,103,2659383.6,1267076.9
tn381,Wärmeverbund Roggwil,4914,Roggwil,EBL,,"Mühlemattstrasse 6, 4410 Liestal",800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,2012,2.5,4794,60,2.15,5,1,103,2629680.1,1232072.5
tn94,Wärmeverbund Rohrbach,4938,Rohrbach,Lanz Anliker AG,Lanz Anliker AG,Allmendstrasse 12,619759967,https://www.gunep.ch/referenzen,info@gunep.ch,2015,1.75,1950,7,1.05,5,1,103,2628915.6,1220240
tn95,Wärmeverbund Rothirst Erlenweg,4852,Rothirst,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,,0.07,,,,6,,102,2632757,1238863.7
tn96,Nahwärmeverbund Rothrist,4852,Rothrist,Walter Gloor,Walter Gloor,,627853641,https://www.holzenergie.ch/uploads/tx_ttproducts/datasheet/202_BewaehrteFirmen_05.pdf,info@holzenergie.ch,,0.8,,,,5,,101,2633978,1239523.6
tn98,Wärmeverbund Rupperswil,5102,Rupperswil,Gemeinde Rupperswil,Gemeindekanzlei,Poststrasse 4,628892300,https://www.klik.ch/fr/Activites/Plateforme-Batiments.159.html?fsid=86&view=sq,gemeindekanzlei@rupperswil.ch,,0.4,,,,5,2,102,2652063.3,1250271.4
tn99,Wärmeverbund Gemeinde Safenwil,5745,Safenwil,Gemeinde Safenwil,Gemeindekanzlei,Bahnhofstrasse 11,627893310,https://www.safenwil.ch/de/politik/kommissionen/welcome.php?amt_id=9792,david.buerge@safenwil.ch,2008,2,,24,2.9,5,,102,2641187.6,1241217.2
tn100,Strassenverkehrsamt Schafisheim,5503,Schafisheim,Strassenverkehrsamt des Kantons Aargau,Strassenverkehrsamt des Kantons Aargau,Länzert 2,628862323,https://www.holzenergie.ch,info@holzenergie.ch,2012,0.55,,,,5,,103,2652990.4,1249236.1
tn487,Wärmeverbund Rechthalten,1718,Rechthalten,Gallus Bächler,Gallus Bächler,Unterdorf 71,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2013,0.55,,,2.17,5,,102,2584918.3,1179509.9
tn486,CAD Près-Vers-Noréaz,1746,Prez-vers-Noréaz,Groupe E,GROUPE E PREZCAD,Rte de Fribourg 19,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2002,0.45,800,11,0.65,5,1,103,2567616.3,1181726.4
tn481,CAD Le Pâquier-Montbarry,1661,Le Pâquier,Groupe E,GROUPE E PAQCAD,Rte de Gruyères 7,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2010,2.3,2500,18,2.5,5,1,103,2570894,1160765.8
tn482,CAD Lully,1470,Lully,Groupe E,Groupe E Celcius SA,Restoroute Rose de la Broye A1/E25,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2001,0.3,,,,5,,103,2555746.8,1186887
tn489,CAD Rossens,1728,Rossens FR,Commune de Rossens,Administration communale,Route du Jordil 10,264119696,https://www.rossens.ch,commune@rossens.ch,1997,0.23999999,690,4,0.2,5,,101,2574428.5,1174431.5
tn490,Wärmeverbund Schmitten,3185,Schmitten,Gemeinde Schmitten FR,Primarschulhaus Schmitten,Gwattstrasse 10,264979250,https://www.schuleschmitten.ch,schulsekretariat.schmitten@bluewin.ch,2017,0.9,,,,5,,103,2585695.2,1189397.9
tn491,Wärmeverbund St. Silvester,1736,St. Silvester,Jean-Claude Zbinden,Jean-Claude Zbinden,Muschels 11a,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2015,0.06,,,0.23,5,,103,2582694.5,1177277.3
tn492,SUGICAD,1786,Sugiez,Groupe E,Groupe E Celcius SA,Bd de Pérolles 18a<br />1700 Fribourg,263525317,https://www.energest.ch/fr/cad-chauffage-a-distance/,vente@groupe-e.ch,2018,,,,,7,,101,2575186,1201276
tn494,Wärmeverbund Ueberstorf,3182,Ueberstorf,Holzenergie Ueberstorf AG,Holzenergie Ueberstorf AG,Dorfstrasse 65,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2014,0.55,,,,5,,103,2590653.4,1190748.9
tn498,CAD Cartigny,1236,Cartigny,CABC Chauffage a Bois Carigny SA,Commune de Cartigny,Ch. De la Bergerie 18,227561277,https://www.putallaz-ing.ch/reference/centrale-de-chauffage-bois-cartigny/,info@cartigny.ch,2009,2.65,,100,,5,,103,2490613.6,1114749.9
tn97,Fernwärmeversorgung Rüfenach,5235,Rüfenach AG,REFUNA AG,REFUNA AG,"Beznau, 5312 Döttingen",562688010,https://www.refuna.ch/,info@refuna.ch,1985,1.65999997,2800,88,4.33599997,17,,103,2659409.3,1267061.2
tn496,CAD Vuadens,1628,Vuadens,Groupe E Celsius,Commune de Vuadens,Place de la Gare 20,269132040,https://www.vuadens.ch,commune@vuadens.ch,1996,0.44999999,430,3,0.2,5,,103,2567959.1,1162921.799
